Existing Gen (MW),Installed New Gen (MW),Status,Candidate Gen (MW),Time,Load Shed Cost (M$),Op Cost (M$),Op Condition,Demand (MW),Congestion,Load Shed (MW),L %,UU %,0,87.20665943
8176.343026,3888.888889,OPTIMAL,3046.217774,8,0,13.40936809,17,11222.5608,Yes,0,0,78.33131419,,
8393.191825,3888.888889,OPTIMAL,3478.412975,8,0,26.63150918,18,11871.6048,Yes,0,0,89.44490506,,
8556.247185,3888.888889,OPTIMAL,3716.584815,8,0,29.87212631,19,12272.832,Yes,0,0,95.56932381,,
8203.049723,3888.888889,OPTIMAL,3090.315877,8,0,28.82301423,20,11293.3656,Yes,0,0,79.4652654,,
8622.768998,3888.888889,OPTIMAL,3744.469402,8,0,12.43494152,21,12367.2384,Yes,0,0,96.28635604,,
8455.536522,3888.888889,OPTIMAL,3569.478678,8,0,37.64909963,22,12025.0152,Yes,0,0,91.78659458,,
8479.515251,3888.888889,OPTIMAL,3604.503949,8,0,25.87439314,23,12084.0192,Yes,0,0,92.6872444,,
8527.47271,3888.888889,OPTIMAL,3674.55449,8,0,29.63435304,24,12202.0272,Yes,0,0,94.48854403,,
8308.285106,3888.888889,OPTIMAL,3327.303694,8,0,18.65217502,25,11635.5888,Yes,0,0,85.55923784,,
8253.427071,3888.888889,OPTIMAL,3193.348929,8,0,41.72937766,26,11446.776,Yes,0,0,82.11468676,,
8541.859948,3888.888889,OPTIMAL,3695.569652,8,0,26.33030059,27,12237.4296,Yes,0,0,95.02893392,,
8455.536522,3888.888889,OPTIMAL,3569.478678,8,0,36.2356522,28,12025.0152,Yes,0,0,91.78659458,,
8565.838677,3888.888889,OPTIMAL,3730.594923,8,0,27.5658756,29,12296.4336,Yes,0,0,95.92958374,,
8267.14158,3888.888889,OPTIMAL,3226.83762,8,0,19.65974345,30,11493.9792,Yes,0,0,82.97582453,,
8474.719505,3888.888889,OPTIMAL,3597.498895,8,0,23.51378423,31,12072.2184,Yes,0,0,92.50711444,,
8460.332268,3888.888889,OPTIMAL,3576.483732,8,0,39.63053544,32,12036.816,Yes,0,0,91.96672455,,
8280.856088,3888.888889,OPTIMAL,3260.326312,8,0,0.485247365,33,11541.1824,Yes,0,0,83.8369623,,
8598.768171,3888.888889,OPTIMAL,3744.868629,8,0,41.45396203,34,12343.6368,Yes,0,0,96.29662188,,
8243.141189,3888.888889,OPTIMAL,3168.232411,8,0,25.19067095,35,11411.3736,Yes,0,0,81.46883343,,
8436.353538,3888.888889,OPTIMAL,3541.458462,8,0,38.84932265,36,11977.812,Yes,0,0,91.06607473,,
8450.740776,3888.888889,OPTIMAL,3562.473624,8,0,10.00894998,37,12013.2144,Yes,0,0,91.60646462,,
8277.427461,3888.888889,OPTIMAL,3251.954139,8,0,32.82808953,38,11529.3816,Yes,0,0,83.62167785,,
8256.855698,3888.888889,OPTIMAL,3201.721102,8,0,44.55227119,39,11458.5768,Yes,0,0,82.3299712,,
8556.247185,3888.888889,OPTIMAL,3716.584815,8,0,27.88946306,40,12272.832,Yes,0,0,95.56932381,,
8441.149284,3888.888889,OPTIMAL,3548.463516,8,0,3.839075205,41,11989.6128,Yes,0,0,91.24620469,,
8185.245259,3888.888889,OPTIMAL,3060.917141,8,0,4.327166745,42,11246.1624,Yes,0,0,78.70929792,,
8634.769412,3888.888889,OPTIMAL,3744.269788,8,0,11.38297319,43,12379.0392,Yes,0,0,96.28122312,,
8318.570988,3888.888889,OPTIMAL,3352.420212,8,0,31.54857382,44,11670.9912,Yes,0,0,86.20509116,,
8565.838677,3888.888889,OPTIMAL,3730.594923,8,0,36.31273997,45,12296.4336,Yes,0,0,95.92958374,,
8532.268456,3888.888889,OPTIMAL,3681.559544,8,0,12.60487727,46,12213.828,Yes,0,0,94.66867399,,
8417.170555,3888.888889,OPTIMAL,3513.438245,8,0,7.117175991,47,11930.6088,Yes,0,0,90.34555488,,
8575.430169,3888.888889,OPTIMAL,3744.605031,8,0,7.441220983,48,12320.0352,Yes,0,0,96.28984366,,
8537.333108,4277.777778,OPTIMAL,3794.502892,9,0,5.055622734,1,12331.836,Yes,0,0,88.70266501,,
8514.444321,4277.777778,OPTIMAL,3761.069679,9,0,29.87851316,2,12275.514,Yes,0,0,87.92110939,,
8755.103568,4277.777778,OPTIMAL,4112.596032,9,0,15.65157089,3,12867.6996,Yes,0,0,96.13860854,,
8469.320712,4277.777778,OPTIMAL,3695.158488,9,0,43.21401468,4,12164.4792,Yes,0,0,86.3803283,,
8574.609132,4277.777778,OPTIMAL,3848.951268,9,0,2.284895942,5,12423.5604,Yes,0,0,89.97548418,,
8679.897553,4277.777778,OPTIMAL,4002.744047,9,0,36.6376682,6,12682.6416,Yes,0,0,93.57064005,,
8365.169149,4277.777778,OPTIMAL,3466.205651,9,0,11.3053273,7,11831.3748,Yes,0,0,81.02818405,,
8433.274154,4277.777778,OPTIMAL,3632.507446,9,0,32.40171003,8,12065.7816,Yes,0,0,84.91575848,,
8464.306977,4277.777778,OPTIMAL,3687.835023,9,0,19.03440196,9,12152.142,Yes,0,0,86.2091304,,
8529.485524,4277.777778,OPTIMAL,3783.040076,9,0,42.0835787,10,12312.5256,Yes,0,0,88.43470309,,
8659.842616,4277.777778,OPTIMAL,3973.450184,9,0,35.89326131,11,12633.2928,Yes,0,0,92.88584846,,
8519.458055,4277.777778,OPTIMAL,3768.393145,9,0,9.664406482,12,12287.8512,Yes,0,0,88.09230729,,
8639.787679,4277.777778,OPTIMAL,3944.156321,9,0,44.31956999,13,12583.944,Yes,0,0,92.20105686,,
8818.490496,4277.777778,OPTIMAL,4135.569504,9,0,32.18640075,14,12954.06,Yes,0,0,96.67565074,,
8619.732741,4277.777778,OPTIMAL,3914.862459,9,0,42.5853773,15,12534.5952,Yes,0,0,91.51626527,,
8404.598362,4277.777778,OPTIMAL,3562.485638,9,0,12.37982024,16,11967.084,Yes,0,0,83.27888503,,
8426.105206,4277.777778,OPTIMAL,3615.001994,9,0,43.89509264,17,12041.1072,Yes,0,0,84.50654012,,
8664.85635,4277.777778,OPTIMAL,3980.77365,9,0,35.5279915,18,12645.63,Yes,0,0,93.05704636,,
8589.650335,4277.777778,OPTIMAL,3870.921665,9,0,14.0353826,19,12460.572,Yes,0,0,90.48907787,,
8574.609132,4277.777778,OPTIMAL,3848.951268,9,0,42.60658904,20,12423.5604,Yes,0,0,89.97548418,,
8765.131037,4277.777778,OPTIMAL,4127.242963,9,0,43.82525244,21,12892.374,Yes,0,0,96.48100433,,
8745.076099,4277.777778,OPTIMAL,4097.949101,9,0,32.34685599,22,12843.0252,Yes,0,0,95.79621274,,
8336.493358,4277.777778,OPTIMAL,3396.183842,9,0,36.25217445,23,11732.6772,Yes,0,0,79.3913106,,
8694.938756,4277.777778,OPTIMAL,4024.714444,9,0,11.1044248,24,12719.6532,Yes,0,0,94.08423375,,
8436.858628,4277.777778,OPTIMAL,3641.260172,9,0,3.102561874,25,12078.1188,Yes,0,0,85.12036766,,
8725.021162,4277.777778,OPTIMAL,4068.655238,9,0,20.42616308,26,12793.6764,Yes,0,0,95.11142114,,
8383.091519,4277.777778,OPTIMAL,3509.969281,9,0,17.20800026,27,11893.0608,Yes,0,0,82.05122995,,
8404.598362,4277.777778,OPTIMAL,3562.485638,9,0,34.58692046,28,11967.084,Yes,0,0,83.27888503,,
8375.922571,4277.777778,OPTIMAL,3492.463829,9,0,35.57812035,29,11868.3864,Yes,0,0,81.64201159,,
8464.306977,4277.777778,OPTIMAL,3687.835023,9,0,40.80662885,30,12152.142,Yes,0,0,86.2091304,,
8404.598362,4277.777778,OPTIMAL,3562.485638,9,0,3.063048307,31,11967.084,Yes,0,0,83.27888503,,
8805.944609,4277.777778,OPTIMAL,4135.778191,9,0,21.32999279,32,12941.7228,Yes,0,0,96.68052913,,
8674.883819,4277.777778,OPTIMAL,3995.420581,9,0,7.179745679,33,12670.3044,Yes,0,0,93.39944215,,
8365.169149,4277.777778,OPTIMAL,3466.205651,9,0,35.80020313,34,11831.3748,Yes,0,0,81.02818405,,
8544.526727,4277.777778,OPTIMAL,3805.010473,9,0,37.59221503,35,12349.5372,Yes,0,0,88.94829678,,
8375.922571,4277.777778,OPTIMAL,3492.463829,9,0,1.766289663,36,11868.3864,Yes,0,0,81.64201159,,
8614.719007,4277.777778,OPTIMAL,3907.538993,9,0,26.49507882,37,12522.258,Yes,0,0,91.34506737,,
8584.636601,4277.777778,OPTIMAL,3863.598199,9,0,34.77124889,38,12448.2348,Yes,0,0,90.31787997,,
8604.691538,4277.777778,OPTIMAL,3892.892062,9,0,9.485389216,39,12497.5836,Yes,0,0,91.00267157,,
8484.361915,4277.777778,OPTIMAL,3717.128885,9,0,24.64790805,40,12201.4908,Yes,0,0,86.893922,,
8720.007428,4277.777778,OPTIMAL,4061.331772,9,0,8.243592523,41,12781.3392,Yes,0,0,94.94022324,,
8469.320712,4277.777778,OPTIMAL,3695.158488,9,0,7.702800199,42,12164.4792,Yes,0,0,86.3803283,,
8464.306977,4277.777778,OPTIMAL,3687.835023,9,0,33.63613497,43,12152.142,Yes,0,0,86.2091304,,
8770.144771,4277.777778,OPTIMAL,4134.566429,9,0,17.26972238,44,12904.7112,Yes,0,0,96.65220223,,
8464.306977,4277.777778,OPTIMAL,3687.835023,9,0,7.691984353,45,12152.142,Yes,0,0,86.2091304,,
8464.306977,4277.777778,OPTIMAL,3687.835023,9,0,6.388258191,46,12152.142,Yes,0,0,86.2091304,,
8390.260467,4277.777778,OPTIMAL,3527.474733,9,0,15.86191001,47,11917.7352,Yes,0,0,82.46044831,,
8358.000201,4277.777778,OPTIMAL,3448.700199,9,0,40.20489095,48,11806.7004,Yes,0,0,80.61896568,,
8709.979959,4388.888889,OPTIMAL,4046.684841,10,0,41.80658049,1,12756.6648,Yes,0,0,92.20294574,,
8626.708372,4388.888889,OPTIMAL,3925.051628,10,0,20.44658575,2,12551.76,Yes,0,0,89.43155609,,
8715.647659,4388.888889,OPTIMAL,4054.963541,10,0,5.582499959,3,12770.6112,Yes,0,0,92.39157435,,
8762.733164,4388.888889,OPTIMAL,4123.740436,10,0,25.00728703,4,12886.4736,Yes,0,0,93.95864285,,
8663.330431,4388.888889,OPTIMAL,3978.544769,10,0,34.41240014,5,12641.8752,Yes,0,0,90.65038714,,
8804.586946,4388.888889,OPTIMAL,4184.875454,10,0,39.55959608,6,12989.4624,Yes,0,0,95.35159262,,
8621.476649,4388.888889,OPTIMAL,3917.409751,10,0,34.02982045,7,12538.8864,Yes,0,0,89.25743736,,
8506.378748,4388.888889,OPTIMAL,3749.288452,10,0,26.77791377,8,12255.6672,Yes,0,0,85.42682549,,
8962.219386,4388.888889,OPTIMAL,4246.094214,10,0,1.026146217,9,13208.3136,Yes,0,0,96.74645045,,
9176.649127,4388.888889,OPTIMAL,4250.515673,10,0,4.994554271,10,13427.1648,Yes,0,0,96.84719255,,
8773.196609,4388.888889,OPTIMAL,4139.024191,10,0,30.74167113,11,12912.2208,Yes,0,0,94.30688029,,
8663.330431,4388.888889,OPTIMAL,3978.544769,10,0,11.97551525,12,12641.8752,Yes,0,0,90.65038714,,
8923.063388,4388.888889,OPTIMAL,4246.629412,10,0,10.65052856,13,13169.6928,Yes,0,0,96.75864484,,
8949.246108,4388.888889,OPTIMAL,4246.193892,10,0,43.46656993,14,13195.44,Yes,0,0,96.74872159,,
8694.720768,4388.888889,OPTIMAL,4024.396032,10,0,38.44686307,15,12719.1168,Yes,0,0,91.69509947,,
8563.927698,4388.888889,OPTIMAL,3833.349102,10,0,16.08181123,16,12397.2768,Yes,0,0,87.34213143,,
8773.196609,4388.888889,OPTIMAL,4139.024191,10,0,5.666667489,17,12912.2208,Yes,0,0,94.30688029,,
8962.219386,4388.888889,OPTIMAL,4246.094214,10,0,31.81053271,18,13208.3136,Yes,0,0,96.74645045,,
8736.57455,4388.888889,OPTIMAL,4085.53105,10,0,20.06685514,19,12822.1056,Yes,0,0,93.08804924,,
8731.342827,4388.888889,OPTIMAL,4077.889173,10,0,33.21231933,20,12809.232,Yes,0,0,92.91393052,,
9025.286957,4388.888889,OPTIMAL,4247.394643,10,0,33.59410985,21,13272.6816,Yes,0,0,96.77608048,,
9075.741013,4388.888889,OPTIMAL,4248.434987,10,0,47.71557079,22,13324.176,Yes,0,0,96.79978451,,
8637.171817,4388.888889,OPTIMAL,3940.335383,10,0,33.76320838,23,12577.5072,Yes,0,0,89.77979353,,
9012.673442,4388.888889,OPTIMAL,4247.134558,10,0,1.47711802,24,13259.808,Yes,0,0,96.77015448,,
9100.968042,4388.888889,OPTIMAL,4248.955158,10,0,43.4045614,25,13349.9232,Yes,0,0,96.81163652,,
8741.806273,4388.888889,OPTIMAL,4093.172927,10,0,45.38762026,26,12834.9792,Yes,0,0,93.26216796,,
8574.391144,4388.888889,OPTIMAL,3848.632856,10,0,29.97068113,27,12423.024,Yes,0,0,87.69036887,,
9189.262641,4388.888889,OPTIMAL,4250.775759,10,0,37.45261019,28,13440.0384,Yes,0,0,96.85311856,,
9214.489669,4388.888889,OPTIMAL,4251.295931,10,0,25.41568715,29,13465.7856,Yes,0,0,96.86497057,,
8987.446414,4388.888889,OPTIMAL,4246.614386,10,0,8.82912356,30,13234.0608,Yes,0,0,96.75830246,,
9100.968042,4388.888889,OPTIMAL,4248.955158,10,0,31.43088929,31,13349.9232,Yes,0,0,96.81163652,,
8741.806273,4388.888889,OPTIMAL,4093.172927,10,0,24.87185383,32,12834.9792,Yes,0,0,93.26216796,,
8548.23253,4388.888889,OPTIMAL,3810.42347,10,0,20.41650728,33,12358.656,Yes,0,0,86.81977526,,
8799.355223,4388.888889,OPTIMAL,4177.233577,10,0,25.24429515,34,12976.5888,Yes,0,0,95.1774739,,
8822.613007,4388.888889,OPTIMAL,4231.217393,10,0,18.27149787,35,13053.8304,Yes,0,0,96.4074849,,
8621.476649,4388.888889,OPTIMAL,3917.409751,10,0,40.4274267,36,12538.8864,Yes,0,0,89.25743736,,
8501.147025,4388.888889,OPTIMAL,3741.646575,10,0,34.64225886,37,12242.7936,Yes,0,0,85.25270677,,
8752.269718,4388.888889,OPTIMAL,4108.456682,10,0,22.54424446,38,12860.7264,Yes,0,0,93.61040541,,
8532.537362,4388.888889,OPTIMAL,3787.497838,10,0,28.30074651,39,12320.0352,Yes,0,0,86.2974191,,
8870.697946,4388.888889,OPTIMAL,4247.500454,10,0,18.84854137,40,13118.1984,Yes,0,0,96.77849135,,
8752.269718,4388.888889,OPTIMAL,4108.456682,10,0,31.42104071,41,12860.7264,Yes,0,0,93.61040541,,
8816.403571,4388.888889,OPTIMAL,4211.679629,10,0,32.55988107,42,13028.0832,Yes,0,0,95.96232066,,
8631.940095,4388.888889,OPTIMAL,3932.693505,10,0,39.17603425,43,12564.6336,Yes,0,0,89.60567481,,
8579.622867,4388.888889,OPTIMAL,3856.274733,10,0,15.20855283,44,12435.8976,Yes,0,0,87.86448759,,
8631.940095,4388.888889,OPTIMAL,3932.693505,10,0,1.774524199,45,12564.6336,Yes,0,0,89.60567481,,
8673.793877,4388.888889,OPTIMAL,3993.828523,10,0,6.487512471,46,12667.6224,Yes,0,0,90.99862458,,
8600.549758,4388.888889,OPTIMAL,3886.842242,10,0,30.18396931,47,12487.392,Yes,0,0,88.56096248,,
8574.391144,4388.888889,OPTIMAL,3848.632856,10,0,28.35790905,48,12423.024,Yes,0,0,87.69036887,,
