Existing Gen (MW),Op Condition,Status,Candidate Gen (MW),Time,Load Shed Cost (M$),Demand (MW),Op Cost (M$),Congestion,Load Shed (MW)
6300.976096486141,4,OPTIMAL,1000.0,6,2.0468269316126637,7839.614762700001,2.7743709166647332,Yes,538.6386662138589
6322.6205584691525,5,OPTIMAL,1000.0,6,1.6255041068863845,7903.1577394999995,2.0503337563713626,Yes,580.5371810308516
6341.5594627042865,6,OPTIMAL,1000.0,6,5.431345757162291,7958.757844199999,6.460572327179772,Yes,617.1983814957149
6401.081733157567,7,OPTIMAL,1000.0,6,10.839805599188029,8133.5010304,10.9536009650732,Yes,732.4192972424344
6436.253983879959,8,OPTIMAL,1000.0,6,4.322723672628194,8236.7583677,4.015577151295178,Yes,800.5043838200361
6282.037192251007,9,OPTIMAL,1000.0,6,8.08183719855884,7784.014657999998,11.72407987952412,Yes,501.9774657489963
6401.081733157567,10,OPTIMAL,1000.0,6,18.237240501336615,8133.5010304,18.42869351556234,Yes,732.4192972424344
6360.4983669394205,11,OPTIMAL,1000.0,6,1.8308068294896216,8014.3579489,2.060939542743038,Yes,653.8595819605791
6406.492848653321,12,OPTIMAL,1000.0,6,22.9554223117525,8149.386774600001,22.886062902338757,Yes,742.8939259466829
6252.276057024365,13,OPTIMAL,1000.0,6,6.3100115118339986,7696.643064899998,10.2982320009746,Yes,444.36700787563365
6300.976096486141,14,OPTIMAL,1000.0,6,16.805526385872398,7839.614762700001,22.779045421036756,Yes,538.6386662138589
6238.748268284984,15,OPTIMAL,1000.0,6,8.823607202026883,7656.928704400001,15.273758846081318,Yes,418.18043611501815
6465.846043615383,16,OPTIMAL,1000.0,6,17.39597626155391,8340.015705,14.857033626794612,Yes,874.1696613846185
6246.864941528614,17,OPTIMAL,1000.0,6,6.8554995909079635,7680.7573207,11.45004660761521,Yes,433.89237917139013
6376.73171342668,18,OPTIMAL,1000.0,6,15.967104806108413,8062.015181499999,17.187784892284164,Yes,685.2834680733224
6328.031673964905,19,OPTIMAL,1000.0,6,5.969219278324488,7919.043483700001,7.401311990704554,Yes,591.0118097350978
6379.437271174556,20,OPTIMAL,1000.0,6,6.559947433041723,8069.9580536,7.010465407615828,Yes,690.5207824254445
6313.025198521555,1,OPTIMAL,1300.0,7,8.260264908483402,8061.9526392,14.007966365279659,Yes,448.9274406784458
6470.663663613354,2,OPTIMAL,1300.0,7,17.454773442034234,8586.307282400001,16.62922024013258,Yes,815.6436187866462
6371.631413989333,3,OPTIMAL,1300.0,7,16.477590210562536,8234.006506499998,22.477880042988748,Yes,562.3750925106667
6371.631413989333,4,OPTIMAL,1300.0,7,14.340564859022003,8234.006506499998,19.5626601056728,Yes,562.3750925106667
6290.699021200496,5,OPTIMAL,1300.0,7,15.214098284981453,7996.408308799999,28.46512132950186,Yes,405.7092875995054
6399.539135640656,6,OPTIMAL,1300.0,7,2.773790027367054,8315.9369195,3.464792611038295,Yes,616.3977838593453
6360.468325328804,7,OPTIMAL,1300.0,7,12.978384383308711,8201.234341300002,18.38512398078913,Yes,540.7660159711963
6260.00052738404,8,OPTIMAL,1300.0,7,3.393586405736414,7906.284854500001,7.408800516836358,Yes,346.28432711596065
6382.794502649863,9,OPTIMAL,1300.0,7,13.782026389583281,8266.778671699998,18.131395026253674,Yes,583.984169050139
6385.5852748149955,10,OPTIMAL,1300.0,7,5.304477943665085,8274.971713,6.917026747333495,Yes,589.3864381850094
6229.302033567585,11,OPTIMAL,1300.0,7,0.659776543254561,7816.1614002,1.7317394677205444,Yes,286.85936663241785
6332.560603677481,12,OPTIMAL,1300.0,7,17.52275968641073,8119.3039283,27.477218173238935,Yes,486.7433246225202
6449.29337022929,13,OPTIMAL,1300.0,7,23.04173155366564,8471.604704200001,24.72024585103144,Yes,722.3113339707099
6416.28376863145,14,OPTIMAL,1300.0,7,2.205958755473062,8365.0951673,2.6235364813346926,Yes,648.8113986685478
6374.422186154466,15,OPTIMAL,1300.0,7,0.22711094465821505,8242.1995478,0.30697688744617857,Yes,567.7773616455377
6299.071337695894,16,OPTIMAL,1300.0,7,2.995604274529187,8020.987432700002,5.395340649764085,Yes,421.91609500411084
6243.255894393245,17,OPTIMAL,1300.0,7,8.3489609473596,7857.126606699999,20.065060679086034,Yes,313.87071230675184
6393.957591310392,18,OPTIMAL,1300.0,7,15.442627762535073,8299.5508369,19.6195918578415,Yes,605.5932455896107
6357.677553163672,19,OPTIMAL,1300.0,7,17.29224902281352,8193.0413,24.73429849671866,Yes,535.363746836332
6340.932920172878,20,OPTIMAL,1300.0,7,15.641749106043589,8143.883052200001,23.76330138173765,Yes,502.950132027125
6336.800020935964,1,OPTIMAL,1300.0,8,8.612126956114246,8131.749846000001,13.288032036428577,Yes,494.9498250640371
6241.189444774789,2,OPTIMAL,1300.0,8,9.544013211816466,7851.0600036,23.226863489906354,Yes,309.8705588252099
6393.04153632489,3,OPTIMAL,1300.0,8,16.12199351072542,8296.861518,20.540420901987456,Yes,603.8199816751094
6464.418038065995,4,OPTIMAL,1300.0,8,17.501737888054937,8552.7846096,17.237008044506506,Yes,788.3665715340061
6266.498126699807,5,OPTIMAL,1300.0,8,3.050328099051672,7925.360256000001,6.431523407694836,Yes,358.86212930019667
6449.030604328975,6,OPTIMAL,1300.0,8,22.71774233203736,8470.228773600002,24.40944640363627,Yes,721.1981692710274
6404.289839402675,7,OPTIMAL,1300.0,8,5.3175491104772545,8329.883852399998,6.548646363492274,Yes,625.5940129973241
6272.1222782386985,8,OPTIMAL,1300.0,8,0.2588244014729103,7941.871423200002,0.5300485594767089,Yes,369.7491449613004
6401.477763633229,9,OPTIMAL,1300.0,8,9.674347880601625,8321.6282688,12.014305311267837,Yes,620.1505051667708
6241.189444774789,10,OPTIMAL,1300.0,8,5.856553561796468,7851.0600036,14.252848050624353,Yes,309.8705588252099
6469.032343507701,11,OPTIMAL,1300.0,8,13.5022675821014,8577.551360399999,12.97428401365786,Yes,808.5190168922995
6398.665687863782,12,OPTIMAL,1300.0,8,3.442359185082825,8313.3726852,4.311252785203718,Yes,614.7069973362187
6415.538142480461,13,OPTIMAL,1300.0,8,9.839994273657027,8362.906186799999,11.727617976570302,Yes,647.3680443195412
6446.739156327046,14,OPTIMAL,1300.0,8,8.725855210810042,8461.973189999999,9.451021770718995,Yes,715.2340336729542
6452.1132235547775,15,OPTIMAL,1300.0,8,0.8080893889697459,8486.739940800002,0.8527324545910255,Yes,734.6267172452235
6241.189444774789,16,OPTIMAL,1300.0,8,10.566586055939657,7851.0600036,25.715456006682032,Yes,309.8705588252099
6395.853612094336,17,OPTIMAL,1300.0,8,7.006530129315126,8305.1171016,8.850231653908487,Yes,609.2634895056632
6470.570445321602,18,OPTIMAL,1300.0,8,17.201490122114187,8585.806944,16.39590363962858,Yes,815.2364986783973
6258.061899391467,19,OPTIMAL,1300.0,8,7.741214291272884,7900.5935052,17.081219892624716,Yes,342.5316058085347
6482.875259832819,20,OPTIMAL,1300.0,8,21.28992064769594,8651.851612800001,19.068044386590408,Yes,868.9763529671812
6386.356524012152,1,OPTIMAL,1700.0,9,1.9050414181538236,8587.683213,3.072815479124618,Yes,501.32668898784823
6474.241378645372,2,OPTIMAL,1700.0,9,18.70651786793458,9001.963408199998,18.47378551573854,Yes,827.7220295546275
6363.9555472690045,3,OPTIMAL,1700.0,9,4.95115643335404,8510.005676399998,8.950990657468594,Yes,446.05012913099455
6416.224493003013,4,OPTIMAL,1700.0,9,19.033452247180215,8691.253261799999,26.864703071839973,Yes,575.0287687969853
6450.121145654634,5,OPTIMAL,1700.0,9,1.2280454926271207,8872.5008472,1.3855205947612879,Yes,722.3797015453652
6296.752617039564,6,OPTIMAL,1700.0,9,7.425841913351514,8276.9730666,21.19139443515484,Yes,280.22044956043453
6344.043567941763,7,OPTIMAL,1700.0,9,3.5722386833241284,8440.9589772,7.239639211147587,Yes,396.9154092582365
6361.466549853099,8,OPTIMAL,1700.0,9,11.041698057587192,8501.374839,20.234281040131275,Yes,439.9082891469002
6393.823516259867,9,OPTIMAL,1700.0,9,7.588382250525935,8613.575725199998,11.816982333739405,Yes,519.7522089401325
6443.689083523771,10,OPTIMAL,1700.0,9,22.008942726216453,8837.977497599999,25.815494394770358,Yes,694.2884140762288
6388.845521428057,11,OPTIMAL,1700.0,9,13.244928606167724,8596.314050399998,21.111886810927228,Yes,507.46852897194344
6437.2570213929075,12,OPTIMAL,1700.0,9,4.863239024231773,8803.454148,5.940197625616823,Yes,666.1971266070923
6484.396214566337,13,OPTIMAL,1700.0,9,28.446650996050646,9062.379269999998,26.51744373519493,Yes,877.9830554336619
6430.824959262045,14,OPTIMAL,1700.0,9,14.421191964517801,8768.9307984,18.37566440793222,Yes,638.1058391379557
6324.131588614521,15,OPTIMAL,1700.0,9,10.885535577765433,8371.912278,25.11553187236345,Yes,347.7806893854771
6339.065573109952,16,OPTIMAL,1700.0,9,3.730927774113453,8423.697302399998,7.797893605916654,Yes,384.63172929004674
6445.297099056486,17,OPTIMAL,1700.0,9,23.914713145673783,8846.608334999999,27.775463107782617,Yes,701.3112359435127
6421.176866065749,18,OPTIMAL,1700.0,9,15.375997824703653,8717.145773999999,20.95263631444963,Yes,595.9689079342502
