Existing Gen (MW),Op Condition,Status,Candidate Gen (MW),Time,Load Shed Cost (M$),Demand (MW),Op Cost (M$),Congestion,Load Shed (MW)
5642.3380528513435,9,OPTIMAL,1652.5958191486557,3,0.0,7294.933872,1.7507841292799997,Yes,0.0
5881.304046544736,10,OPTIMAL,1848.9242334552646,3,0.0,7730.228279999999,17.0838044988,Yes,0.0
5881.304046544736,11,OPTIMAL,1848.9242334552646,3,0.0,7730.228279999999,7.1891123004,Yes,0.0
5785.229460474514,12,OPTIMAL,1854.9379075254863,3,0.0,7640.167368,13.828702936080003,Yes,0.0
5594.618507512562,13,OPTIMAL,1602.7493764874375,3,0.0,7197.367883999998,15.61828830828,Yes,0.0
5980.788987681306,14,OPTIMAL,1569.3174683186942,3,0.0,7550.106456000001,15.477718234800003,Yes,0.0
6663.0,15,OPTIMAL,1134.773964,3,0.0,7797.773963999999,17.856902377560004,Yes,0.0
5881.304046544736,16,OPTIMAL,1848.9242334552646,3,0.0,7730.228279999999,4.0197187056,Yes,0.0
6247.091758493621,17,OPTIMAL,1122.8928735063787,3,0.0,7369.984632,10.981277101679996,Yes,0.0
5638.667318594516,18,OPTIMAL,1648.7614774054848,3,0.0,7287.428796000001,27.25498369704,Yes,0.0
5972.824723273799,19,OPTIMAL,1900.000000726201,3,0.0,7872.824723999999,0.62982597792,Yes,0.0
5971.703481413277,20,OPTIMAL,1428.3014545867227,3,0.0,7400.004936,17.834011895760003,Yes,0.0
6193.995638132117,1,OPTIMAL,1928.6855743678818,4,0.0,8122.681212499999,6.6723596794430895,Yes,0.0
6569.351043402674,2,OPTIMAL,1467.3345065973272,4,0.0,8036.685550000001,18.082542487500003,Yes,0.0
6176.843817496933,3,OPTIMAL,2024.0152700030653,4,0.0,8200.859087499999,8.923896059909508,Yes,0.0
6193.995638132117,4,OPTIMAL,1928.6855743678818,4,0.0,8122.681212499999,17.575971838533015,Yes,0.0
6046.771940771938,5,OPTIMAL,1419.2151217280614,4,0.0,7465.9870624999985,12.169558911875002,Yes,0.0
5902.1519242737995,6,OPTIMAL,1900.000000726201,4,0.0,7802.151925,17.554841831250002,Yes,0.0
6661.36741134056,7,OPTIMAL,1359.6825636594403,4,0.0,8021.049975000001,25.667359920000003,Yes,0.0
5892.567602037586,8,OPTIMAL,1847.042022962415,4,0.0,7739.609625000001,20.509965506250005,Yes,0.0
6187.134909878044,9,OPTIMAL,1966.817452621956,4,0.0,8153.952362499999,5.894899983682472,Yes,0.0
6185.419727814525,10,OPTIMAL,1976.350422185476,4,0.0,8161.770150000001,2.7059819690407814,Yes,0.0
6046.771940771938,11,OPTIMAL,1419.2151217280614,4,0.0,7465.9870624999985,23.144559893750003,Yes,0.0
5956.876436773799,12,OPTIMAL,1900.000000726201,4,0.0,7856.876437499999,5.656951035,Yes,0.0
6180.27418162397,13,OPTIMAL,2004.9493308760293,4,0.0,8185.223512499999,5.107372870096447,Yes,0.0
5956.876436773799,14,OPTIMAL,1900.000000726201,4,0.0,7856.876437499999,24.67059201375,Yes,0.0
6635.997271949816,15,OPTIMAL,1353.7815530501841,4,0.0,7989.778824999999,15.420273132250003,Yes,0.0
6655.024876492875,16,OPTIMAL,1358.2073110071262,4,0.0,8013.2321875,6.570850393750002,Yes,0.0
6191.376270266472,17,OPTIMAL,1907.8515797335276,4,0.0,8099.227850000001,15.88218113342718,Yes,0.0
5942.354976656385,18,OPTIMAL,1633.081110843615,4,0.0,7575.436087499999,15.832661422875,Yes,0.0
6513.63532533404,19,OPTIMAL,1530.86801216596,4,0.0,8044.503337499998,21.800604044625,Yes,0.0
5917.7874992738,20,OPTIMAL,1900.000000726201,4,0.0,7817.7875,16.886421,Yes,0.0
5927.171169831723,1,OPTIMAL,1658.2716856682764,5,0.0,7585.4428555,1.3653797139900001,Yes,0.0
5913.4140828344125,2,OPTIMAL,1846.7719588655887,5,0.0,7760.186041700001,22.504539520930006,Yes,0.0
6597.9420628637,3,OPTIMAL,1344.9300371362995,5,0.0,7942.8721000000005,11.676021987,Yes,0.0
5774.138849990332,4,OPTIMAL,1851.0183660096673,5,0.0,7625.1572160000005,5.03260376256,Yes,0.0
