x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
943.019,930.7719999999999,943.019,992.007,955.266,979.7599999999999,930.7719999999999,1016.5009999999999,1053.2419999999997,979.7599999999999,881.7839999999999,943.019,906.278,1053.2419999999997,1028.7479999999998,1028.7479999999998,967.5129999999999,845.0429999999999,1053.2419999999997,1102.23,1040.995,967.5129999999999,845.0429999999999,943.019,1004.2539999999997,930.7719999999999,1016.5009999999999,918.525,930.7719999999999,967.5129999999999,967.5129999999999,906.278,1004.2539999999997,918.525,1053.2419999999997,1004.2539999999997,1016.5009999999999,1040.995,1040.995,943.019,943.019,943.019,1028.7479999999998,906.278,918.525,918.525,1040.995,1016.5009999999999
942.8047391304349,930.5605217391305,942.8047391304349,0.0,955.0489565217392,979.5373913043479,930.5605217391305,1016.2700434782607,1053.0026956521738,979.5373913043479,881.5836521739132,942.8047391304349,906.0720869565218,1053.0026956521738,1028.5142608695653,1028.5142608695653,967.2931739130436,844.8510000000001,1053.0026956521738,1101.9795652173914,1040.7584782608697,967.2931739130436,844.8510000000001,942.8047391304349,1004.0258260869566,930.5605217391305,1016.2700434782607,918.3163043478262,930.5605217391305,967.2931739130436,967.2931739130436,906.0720869565218,1004.0258260869566,918.3163043478262,1053.0026956521738,1004.0258260869566,1016.2700434782607,1040.7584782608697,1040.7584782608697,942.8047391304349,942.8047391304349,942.8047391304349,1028.5142608695653,906.0720869565218,918.3163043478262,918.3163043478262,1040.7584782608697,1016.2700434782607
1038.6362608695654,1025.1474782608695,1038.6362608695654,1092.5913913043478,1052.125043478261,1079.1026086956524,1025.1474782608695,1119.568956521739,1160.035304347826,1079.1026086956524,971.1923478260869,1038.6362608695654,998.1699130434783,1160.035304347826,1133.0577391304348,1133.0577391304348,1065.6138260869564,930.7259999999999,1160.035304347826,1213.9904347826086,1146.5465217391304,1065.6138260869564,930.7259999999999,1038.6362608695654,1106.0801739130434,1025.1474782608695,1119.568956521739,1011.658695652174,1025.1474782608695,1065.6138260869564,1065.6138260869564,998.1699130434783,1106.0801739130434,1011.658695652174,1160.035304347826,1106.0801739130434,1119.568956521739,1146.5465217391304,1146.5465217391304,1038.6362608695654,1038.6362608695654,1038.6362608695654,1133.0577391304348,998.1699130434783,1011.658695652174,1011.658695652174,1146.5465217391304,1119.568956521739
1003.162695652174,990.1346086956522,0.0,0.0,1016.1907826086958,0.0,990.1346086956522,1081.3312173913043,1120.4154782608698,1042.2469565217393,938.0222608695652,1003.162695652174,964.0784347826088,1120.4154782608698,1094.3593043478263,1094.3593043478263,1029.2188695652176,898.9380000000001,1120.4154782608698,1172.5278260869568,1107.3873913043478,1029.2188695652176,898.9380000000001,1003.162695652174,1068.3031304347828,990.1346086956522,1081.3312173913043,977.1065217391305,990.1346086956522,1029.2188695652176,1029.2188695652176,964.0784347826088,1068.3031304347828,977.1065217391305,1120.4154782608698,1068.3031304347828,1081.3312173913043,1107.3873913043478,1107.3873913043478,1003.162695652174,1003.162695652174,1003.162695652174,1094.3593043478263,964.0784347826088,977.1065217391305,977.1065217391305,1107.3873913043478,1081.3312173913043
1002.9886086956524,989.9627826086958,1002.9886086956524,1055.0919130434784,1016.0144347826086,1042.066086956522,989.9627826086958,1081.1435652173914,1120.221043478261,1042.066086956522,937.8594782608695,1002.9886086956524,963.9111304347826,1120.221043478261,1094.1693913043478,1094.1693913043478,1029.0402608695651,898.7819999999999,1120.221043478261,1172.324347826087,1107.1952173913044,1029.0402608695651,898.7819999999999,1002.9886086956524,1068.117739130435,989.9627826086958,1081.1435652173914,976.9369565217393,989.9627826086958,1029.0402608695651,1029.0402608695651,963.9111304347826,1068.117739130435,976.9369565217393,1120.221043478261,1068.117739130435,1081.1435652173914,1107.1952173913044,1107.1952173913044,1002.9886086956524,1002.9886086956524,1002.9886086956524,1094.1693913043478,963.9111304347826,976.9369565217393,976.9369565217393,1107.1952173913044,1081.1435652173914
977.9033478260872,965.203304347826,977.9033478260872,1028.7035217391303,990.6033913043478,1016.0034782608695,965.203304347826,1054.103608695652,1092.2037391304348,1016.0034782608695,914.4031304347827,977.9033478260872,939.8032173913043,1092.2037391304348,1066.8036521739132,1066.8036521739132,1003.3034347826086,876.3029999999999,1092.2037391304348,1143.0039130434784,1079.503695652174,1003.3034347826086,876.3029999999999,977.9033478260872,1041.4035652173911,965.203304347826,1054.103608695652,952.5032608695651,965.203304347826,1003.3034347826086,1003.3034347826086,939.8032173913043,1041.4035652173911,952.5032608695651,1092.2037391304348,1041.4035652173911,1054.103608695652,1079.503695652174,1079.503695652174,977.9033478260872,977.9033478260872,977.9033478260872,1066.8036521739132,939.8032173913043,952.5032608695651,952.5032608695651,1079.503695652174,1054.103608695652
977.7761304347827,965.0777391304349,977.7761304347827,1028.5696956521742,990.4745217391305,1015.8713043478261,965.0777391304349,1053.9664782608697,1092.061652173913,1015.8713043478261,914.2841739130436,977.7761304347827,939.6809565217392,1092.061652173913,1066.6648695652175,1066.6648695652175,1003.1729130434783,876.189,1092.061652173913,1142.8552173913044,1079.3632608695652,1003.1729130434783,876.189,977.7761304347827,1041.2680869565218,965.0777391304349,1053.9664782608697,952.379347826087,965.0777391304349,1003.1729130434783,1003.1729130434783,939.6809565217392,1041.2680869565218,952.379347826087,1092.061652173913,1041.2680869565218,1053.9664782608697,1079.3632608695652,1079.3632608695652,977.7761304347827,977.7761304347827,977.7761304347827,1066.6648695652175,939.6809565217392,952.379347826087,952.379347826087,1079.3632608695652,1053.9664782608697
945.8278260869564,933.544347826087,945.8278260869564,994.9617391304349,958.1113043478261,53.61595809426682,933.544347826087,1019.5286956521737,1056.3791304347826,982.6782608695652,884.4104347826086,945.8278260869564,908.9773913043476,1056.3791304347826,1031.8121739130436,1031.8121739130436,970.3947826086957,847.5599999999998,1056.3791304347826,1105.513043478261,1044.0956521739129,970.3947826086957,847.5599999999998,945.8278260869564,1007.2452173913042,933.544347826087,1019.5286956521737,921.2608695652174,933.544347826087,970.3947826086957,970.3947826086957,908.9773913043476,1007.2452173913042,921.2608695652174,1056.3791304347826,1007.2452173913042,1019.5286956521737,1044.0956521739129,1044.0956521739129,945.8278260869564,945.8278260869564,945.8278260869564,1031.8121739130436,908.9773913043476,921.2608695652174,921.2608695652174,1044.0956521739129,1019.5286956521737
945.098,932.824,945.098,994.1939999999998,957.3719999999998,981.9199999999998,932.824,1018.7419999999997,1055.5639999999996,981.9199999999998,883.7279999999998,945.098,908.2759999999998,1055.5639999999996,1031.0159999999996,1031.0159999999996,969.6459999999998,846.906,1055.5639999999996,1104.66,1043.2899999999997,969.6459999999998,846.906,945.098,1006.4679999999997,932.824,1018.7419999999997,920.5499999999998,932.824,969.6459999999998,969.6459999999998,908.2759999999998,1006.4679999999997,920.5499999999998,1055.5639999999996,1006.4679999999997,1018.7419999999997,1043.2899999999997,1043.2899999999997,945.098,945.098,945.098,1031.0159999999996,908.2759999999998,920.5499999999998,920.5499999999998,1043.2899999999997,1018.7419999999997
943.2198695652173,930.9702608695652,943.2198695652173,992.2183043478261,0.0,979.9686956521739,930.9702608695652,1016.7175217391303,1053.466347826087,979.9686956521739,881.9718260869566,943.2198695652173,906.471043478261,1053.466347826087,1028.9671304347828,1028.9671304347828,967.7190869565219,845.223,1053.466347826087,1102.4647826086957,1041.2167391304347,967.7190869565219,845.223,943.2198695652173,1004.4679130434781,930.9702608695652,1016.7175217391303,918.7206521739132,930.9702608695652,967.7190869565219,967.7190869565219,906.471043478261,1004.4679130434781,918.7206521739132,1053.466347826087,1004.4679130434781,1016.7175217391303,1041.2167391304347,1041.2167391304347,943.2198695652173,943.2198695652173,943.2198695652173,1028.9671304347828,906.471043478261,918.7206521739132,918.7206521739132,1041.2167391304347,1016.7175217391303
