x1,x2,x3,x4,x5,x6
0.0,0.0,0.0,0.0,0.0,3000.0
0.0,0.0,0.0,0.0,0.0,3000.0
0.0,0.0,0.0,0.0,0.0,3000.0
0.0,0.0,0.0,0.0,0.0,3000.0
0.0,0.0,0.0,0.0,0.0,3000.0
0.0,0.0,0.0,0.0,0.0,3000.0
0.0,0.0,0.0,0.0,0.0,3000.0
0.0,0.0,0.0,0.0,0.0,3000.0
0.0,0.0,0.0,0.0,0.0,3000.0
0.0,0.0,0.0,0.0,0.0,3000.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3000.0,0.0,0.0
0.0,0.0,0.0,3000.0,0.0,0.0
0.0,3000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3000.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3000.0
0.0,0.0,0.0,0.0,0.0,3000.0
0.0,0.0,0.0,0.0,0.0,2043.0798423034794
0.0,0.0,0.0,0.0,0.0,0.0
3000.0,0.0,0.0,0.0,0.0,0.0
3000.0,0.0,0.0,0.0,0.0,0.0
3000.0,0.0,0.0,0.0,0.0,0.0
3000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3000.0
0.0,0.0,0.0,0.0,0.0,3000.0
0.0,0.0,0.0,0.0,0.0,3000.0
0.0,0.0,0.0,0.0,0.0,3000.0
0.0,0.0,0.0,0.0,0.0,3000.0
0.0,0.0,0.0,0.0,57.322886120890345,2942.6771138791096
0.0,219.26011122651215,2780.7398887734876,0.0,0.0,0.0
0.0,0.0,0.0,3000.0,0.0,0.0
0.0,0.0,3000.0,0.0,0.0,0.0
0.0,0.0,1832.40738612764,1167.5926138723603,0.0,0.0
3000.0,0.0,0.0,0.0,0.0,0.0
3000.0,0.0,0.0,0.0,0.0,0.0
3000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3000.0,0.0,0.0
0.0,0.0,0.0,3000.0,0.0,0.0
0.0,0.0,0.0,3000.0,0.0,0.0
0.0,0.0,0.0,3000.0,0.0,0.0
0.0,0.0,0.0,0.0,3000.0,0.0
0.0,0.0,0.0,1000.0,2000.0,0.0
0.0,0.0,0.0,2594.084623904882,405.91537609511795,0.0
0.0,0.0,0.0,0.0,3000.0,0.0
0.0,0.0,0.0,0.0,3000.0,0.0
0.0,0.0,0.0,0.0,3000.0,0.0
0.0,0.0,0.0,0.0,3000.0,0.0
0.0,0.0,0.0,0.0,3000.0,0.0
0.0,0.0,0.0,0.0,0.0,3000.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3000.0
3000.0,0.0,0.0,0.0,0.0,0.0
3000.0,0.0,0.0,0.0,0.0,0.0
3000.0,0.0,0.0,0.0,0.0,0.0
3000.0,0.0,0.0,0.0,0.0,0.0
2882.5716583103085,117.42834168969125,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3000.0
3000.0,0.0,0.0,0.0,0.0,0.0
3000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
